 24 years","7,636","+/-1,005","6,631","8,641"
"B01001D",9.000,"25 to 29 years","6,773","+/-829","5,944","7,602"
"B01001D",10.000,"30 to 34 years","12,667","+/-1,015","11,652","13,682"
"B01001D",11.000,"35 to 44 years","28,814","+/-1,076","27,738","29,890"
"B01001D",12.000,"45 to 54 years","18,267","+/-1,294","16,973","19,561"
"B01001D",13.000,"55 to 64 years","11,154","+/-749","10,405","11,903"
"B01001D",14.000,"65 to 74 years","6,752","+/-643","6,109","7,395"
"B01001D",15.000,"75 to 84 years","1,922","+/-4
