 3","      42","Finance, insurance, real estate, and rental and leasing","        47,352","   7.4%","        51,021","   8.2%","   0.8%","+/-1.5%","no"
"        3","      43","Professional, scientific, management, administrative, and waste management services","        71,267","  11.1%","        51,806","   8.3%","- 2.8%","+/-1.7%","yes"
"        3","      44","Educational, health, and social services","       139,432","  21.7%","       159,051","  25.6%","   3.9%","+/-2.3%","yes"
"        3","      45",
