7,0,186,0,0,0
AirTran,7/13,209,780,STL,"St. Louis, MO",ATL,"Atlanta, GA",7,1019,1243,144,1612,74,1826,7,1253,1833,340,483,0,196,0,0,144
Northwest,7/13,209,896,JFK,"New York, NY",DTW,"Detroit, MI",7,1624,1621,-3,1950,86,2116,18,1829,2134,185,508,0,185,0,0,0
American,7/23,208,1539,DCA,"Washington, DC",DFW,"Dallas/Ft.Worth, TX",3,1740,1758,18,2126,155,2301,10,1950,2311,201,1192,0,183,0,1,17
Continental,7/13,208,348,EWR,"Newark, NJ",SFO,"San Francisco, CA",7,1729,1739,10,2107,317,2324,8,2057,2332,155,2565,1
