7
Lebanon city,Pennsylvania,"23,986","23,845","23,974","24,107","24,279","24,435","24,477","24,461"
Leechburg borough,Pennsylvania,"2,269","2,311","2,333","2,341","2,359","2,380","2,386","2,386"
Leesport borough,Pennsylvania,"1,916","1,889","1,849","1,832","1,818","1,808","1,805","1,805"
Leetsdale borough,Pennsylvania,"1,152","1,169","1,185","1,200","1,214","1,228","1,232","1,232"
Lehighton borough,Pennsylvania,"5,523","5,521","5,524","5,529","5,529","5,531","5,537","5,537"
Lemoyne borough,Pennsylvani
