-1.5","4.2","+/-1.5"
"002","White alone",248,"With related children under 5 years only","5.5","+/-4.5","N","N"
"002","White alone",249,"Female householder, no husband present, family","25.7","+/-4.1","24.3","+/-5.1"
"002","White alone",250,"With related children under 18 years","31.2","+/-5.2","29.5","+/-6.2"
"002","White alone",251,"With related children under 5 years only","37.4","+/-16.1","31.7","+/-18.0"
"002","White alone",252,"All people","11.5","+/-1.2","10.2","+/-1.3"
"002","White alone",253,"Under 
