","4,772","4,772"
Scranton city,Pennsylvania,"73,120","73,629","74,019","74,520","75,220","75,848","76,081","76,415"
Selinsgrove borough,Pennsylvania,"5,417","5,440","5,407","5,464","5,501","5,374","5,383","5,383"
Sellersville borough,Pennsylvania,"4,496","4,513","4,518","4,539","4,544","4,564","4,564","4,564"
Seven Fields borough,Pennsylvania,"2,384","2,395","2,392","2,344","2,155","2,021","1,986","1,986"
Seven Springs borough,Pennsylvania,121,122,123,124,125,127,127,127
Seven Valleys borough,Pennsyl
