herson County,4,2840,1380,1460,151,79,72,311,161,150,156,74,82,143,67,76,2305,1106,1199,2222,1066,1156,825,414,411,822,361,461,139,49,90
46091,2,4,South Dakota,Marshall County,4,4453,2235,2218,247,134,113,577,301,276,320,160,160,255,141,114,3473,1723,1750,3309,1640,1669,1476,754,722,942,410,532,173,66,107
46093,2,4,South Dakota,Meade County,4,24251,12245,12006,1853,953,900,3336,1707,1629,1526,758,768,2725,1485,1240,18287,9198,9089,17536,8827,8709,10912,5581,5331,2531,1151,1380,317,108,209
46095,2,4,South Da
