","1,276",0,,8.04,1.28
Jan-97,"8,041,326,726","1,224,909,261","546,957","8,041","1,225",1,,8.04,1.22
Feb-97,"8,434,253,702","1,474,314,123","1,512,273","8,434","1,474",2,,8.43,1.47
Mar-97,"8,739,475,010","1,537,472,970","5,630,957","8,739","1,537",6,,8.74,1.54
Apr-97,"9,414,658,405","1,368,099,697","268,798","9,415","1,368",0,,9.41,1.37
May-97,"8,811,423,036","1,540,399,402","8,794,743","8,811","1,540",9,,8.81,1.54
Jun-97,"9,378,826,405","1,598,366,647","9,190,535","9,379","1,598",9,,9.38,1.60
Jul-97
