       2","      22","Divorced","        81,006","   9.6%","        79,844","   9.3%","- 0.3%","+/-1.7%","no"
"        2","      23"," "," "," "," "," "," "," "," "
"        2","      23","     Females 15 years and over","       931,266","   100%","       951,755","   100%","        20,489","+/-1,239","yes"
"        2","      24","Never married","       239,536","  25.7%","       240,147","  25.2%","- 0.5%","+/-2.0%","no"
"        2","      25","Now married, except separated","       433,368","  46.5%",
