gs",,,,
"B24042",1.000,"Male:","60,227","+/-3,119","57,108","63,346"
"B24042",2.000,"Agriculture, forestry, fishing and hunting, and mining:","18,475","+/-6,500","11,975","24,975"
"B24042",3.000,"Agriculture, forestry, fishing and hunting","18,104","+/-4,545","13,559","22,649"
"B24042",4.000,"Mining","-","**","**","**"
"B24042",5.000,"Construction","51,134","+/-7,946","43,188","59,080"
"B24042",6.000,"Manufacturing","76,086","+/-13,733","62,353","89,819"
"B24042",7.000,"Wholesale trade","42,456","+/-14,517"
