"
"DP05",35.0,"Cherokee tribal grouping","2,126","+/-1,025","19.7","+/-9.7"
"DP05",36.0,"Chippewa tribal grouping","484","+/-486","4.5","+/-4.3"
"DP05",37.0,"Navajo tribal grouping","52","+/-86","0.5","+/-0.8"
"DP05",38.0,"Sioux tribal grouping","179","+/-159","1.7","+/-1.5"
"DP05",39.0,"Asian","15,222","+/-1,344","2.2","+/-0.2"
"DP05",40.0,"Asian Indian","2,045","+/-1,332","13.4","+/-8.7"
"DP05",41.0,"Chinese","2,851","+/-1,367","18.7","+/-8.5"
"DP05",42.0,"Filipino","2,523","+/-1,202","16.6","+/-8.1"
"DP0
