akota,Yankton County,4,21508,10870,10638,1320,694,626,2746,1373,1373,1242,641,601,1959,988,971,16827,8484,8343,16200,8162,8038,8999,4790,4209,3192,1287,1905,530,145,385
46137,2,4,South Dakota,Ziebach County,4,2545,1256,1289,256,132,124,500,252,248,245,107,138,292,151,141,1667,823,844,1544,765,779,1096,523,573,194,102,92,10,6,4
46003,2,4,South Dakota,Aurora County,5,2930,1517,1413,150,83,67,380,202,178,257,154,103,211,115,96,2280,1160,1120,2143,1078,1065,1010,545,465,640,293,347,107,40,67
46005,2,4,South Dak
